-2.264172038952222965e-01,-4.782405183668103077e-01,-2.262364649540508921e-01,-1.682799923825220312e-01,2.065788592712756305e-02,-5.229348336192281010e-01,-3.555142422802086422e-02,-2.096449683035095102e-01,-3.339339469821633877e-01,-1.867274956712495770e-01,-5.271183754817100331e-01,-1.840786926359901932e-01,-9.521937715331298957e-01,3.139582958486727193e+00,-3.311082343839237829e-01,-3.289233310353575912e-01,-3.509305916629372746e-01,-3.408355452119266604e-01,-2.408390811575693846e-01,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,3.134089258038704084e+00,-3.327412025894848080e-01,-3.294703816356379100e-01,-3.504034157680994688e-01,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.254556975351431625e-01,-2.087901637154297996e-01,-2.440743373344866907e-01,-1.259134661365047592e+00,0.000000000000000000e+00
-2.525267315093265297e-01,-4.782405183668103077e-01,-2.248398470731949594e-01,-1.034368323466668543e-01,2.065788592712756305e-02,-7.547611184140237128e-01,-1.201227930166020474e+00,-2.128138923321708786e-01,-3.857252056427064035e-01,-1.203899679076447515e-01,-7.587814326272998011e-01,-1.951244507462303601e-01,-1.549974148113098249e-01,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,-3.509305916629372746e-01,-3.408355452119266604e-01,-2.408390811575693846e-01,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,2.999560085047930258e+00,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,-3.504034157680994688e-01,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.521626040592422346e-01,-2.087901637154297996e-01,-2.440743373344866907e-01,-4.253065046236271241e-01,0.000000000000000000e+00
-2.438235556379584335e-01,-1.222218697030507117e+00,-2.129685950859195598e-01,-1.620048478629231570e-01,2.065788592712756305e-02,1.725440207651587066e-01,-3.555142422802086422e-02,-2.046652305441845066e-01,-3.464352852795358761e-01,-1.659970182451230847e-01,1.678707959550593265e-01,-1.923630112186703045e-01,6.421989419105103014e-01,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,2.848730685263843654e+00,-3.408355452119266604e-01,-2.408390811575693846e-01,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,2.853016551441603266e+00,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.510498162874048034e-01,-2.087901637154297996e-01,-1.642294501758307518e-02,5.116672780004172943e-02,0.000000000000000000e+00
-2.405598646861954182e-01,-1.966196875694204094e+00,-2.173912183752966520e-01,-1.766468517419872153e-01,1.235199110263446975e+00,1.725440207651587066e-01,1.130125081709978829e+00,-2.024017133808549695e-01,-3.178607977426845532e-01,-1.908735911564748977e-01,1.678707959550593265e-01,-1.923630112186703045e-01,6.421989419105103014e-01,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,2.848730685263843654e+00,-3.408355452119266604e-01,-2.408390811575693846e-01,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,2.853016551441603266e+00,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.410347263408676166e-01,-2.087901637154297996e-01,-2.115527098606433121e-01,-1.572903113853134083e-01,0.000000000000000000e+00
-2.449114526218794663e-01,-1.222218697030507117e+00,-2.243743077795763152e-01,-1.306291252649287027e-01,2.065788592712756305e-02,1.725440207651587066e-01,-3.555142422802086422e-02,-2.005908996501913066e-01,-4.518037080716750253e-01,-1.494126363042218575e-01,1.678707959550593265e-01,-1.951244507462303601e-01,6.421989419105103014e-01,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,2.848730685263843654e+00,-3.408355452119266604e-01,-2.408390811575693846e-01,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,2.853016551441603266e+00,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.443730896563800215e-01,-2.087901637154297996e-01,-2.440743373344866907e-01,-3.657473505706685390e-01,0.000000000000000000e+00
-2.372961737344324029e-01,-1.062514290349618334e-01,-2.118047468518729493e-01,-1.494545588237253808e-01,2.065788592712756305e-02,-9.865874032088193246e-01,-3.555142422802086422e-02,-1.938003481602026679e-01,-2.178500913637049785e-01,-1.784353047007989912e-01,-9.904444897728895691e-01,-1.896015716911102766e-01,-1.549974148113098249e-01,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,-3.509305916629372746e-01,-3.408355452119266604e-01,-2.408390811575693846e-01,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,3.585807695954584151e+00,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,-3.504034157680994688e-01,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.376963630253552395e-01,-2.087901637154297996e-01,-2.115527098606433121e-01,-3.359677735441892188e-01,0.000000000000000000e+00
-2.623178043646156032e-01,-8.502296076986587403e-01,-2.241415381327669931e-01,-1.431794143041264789e-01,2.065788592712756305e-02,6.361965903547499579e-01,-3.555142422802086422e-02,-2.024017133808549695e-01,-3.767956782874403721e-01,-1.411204453337712716e-01,6.311969102462389181e-01,-2.006473298013504158e-01,6.421989419105103014e-01,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,-3.509305916629372746e-01,-3.408355452119266604e-01,4.150932398774577869e+00,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,-3.504034157680994688e-01,-3.397628918552675903e-01,4.127630106025649503e+00,-2.632904817776168804e-01,-2.087901637154297996e-01,-2.115527098606433121e-01,-2.466290424647513135e-01,0.000000000000000000e+00
-2.623178043646156032e-01,-8.502296076986587403e-01,-2.304263185966186622e-01,-1.724634220622546232e-01,1.235199110263446975e+00,8.680228751495455697e-01,2.295801587647978259e+00,-2.132665957648367805e-01,-4.696627627822070883e-01,-1.908735911564748977e-01,8.628599673918286861e-01,-2.006473298013504158e-01,3.033788012075970375e+00,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,-3.509305916629372746e-01,-3.408355452119266604e-01,-2.408390811575693846e-01,4.982574719047326184e+00,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,-3.504034157680994688e-01,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.644032695494543672e-01,-2.087901637154297996e-01,-1.790310823867999612e-01,-7.826614289413788006e-01,0.000000000000000000e+00
-2.427356586540374284e-01,1.009715838960583589e+00,-2.236759988391483489e-01,-6.369425038920721593e-02,2.449740334599766367e+00,8.680228751495455697e-01,2.295801587647978259e+00,-2.096449683035095102e-01,-3.071453649163652933e-01,-1.259148529178688060e-02,8.628599673918286861e-01,-1.896015716911102766e-01,2.236591655354150276e+00,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,-3.509305916629372746e-01,-3.408355452119266604e-01,-2.408390811575693846e-01,4.982574719047326184e+00,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,-3.504034157680994688e-01,-3.397628918552675903e-01,-2.421987240108189332e-01,-2.421475141127051034e-01,-2.087901637154297996e-01,-2.440743373344866907e-01,-1.870698884117927008e-01,0.000000000000000000e+00
-2.340324827826693599e-01,-1.222218697030507117e+00,-1.862000857028475453e-01,-1.724634220622546232e-01,1.235199110263446975e+00,4.043703055599542906e-01,1.130125081709978829e+00,-1.761449142862321904e-01,8.575383871534013325e-02,-2.033118776121508042e-01,3.995338531006490945e-01,-1.896015716911102766e-01,1.439395298632330400e+00,-3.184202354537572499e-01,-3.311082343839237829e-01,-3.289233310353575912e-01,-3.509305916629372746e-01,2.933105889077284090e+00,-2.408390811575693846e-01,-2.006405927133151634e-01,-1.782153996065685975e-01,-1.692607837028045625e-01,-1.268300649777602540e-01,-1.876305312933783109e-01,-2.381016326130583893e-01,-2.787954150457735980e-01,-3.332844538942145163e-01,-3.189783897519198330e-01,-3.327412025894848080e-01,-3.294703816356379100e-01,-3.504034157680994688e-01,2.942365893488819051e+00,-2.421987240108189332e-01,-2.332452119380053757e-01,-2.087901637154297996e-01,-2.440743373344866907e-01,1.063672346700337945e+00,0.000000000000000000e+00
